Id,Text,Layanan,Program,Sarana dan Prasarana,Teknis,sentimen,preprocessed,tweet_tokens,stemmed_only,stopword_only,stemmed_stopword,stemmed_only_string,stopword_only_string,stemmed_stopword_string
621,Radioo terkerenn emang ???,0,1,0,0,positif,radioo terkerenn emang,"['radioo', 'terkerenn', 'emang']","['radioo', 'terkerenn', 'emang']","['radioo', 'terkerenn', 'emang']","['radioo', 'terkerenn', 'emang']",radioo terkerenn emang,radioo terkerenn emang,radioo terkerenn emang
358,Ramah,1,0,0,0,positif,ramah,['ramah'],['ramah'],['ramah'],['ramah'],ramah,ramah,ramah
261,Ramai,0,0,0,0,positif,ramai,['ramai'],['ramai'],['ramai'],['ramai'],ramai,ramai,ramai
19,Rindu RRI Programa Nasional di gelombang pendek. hehe..Semoga sukses RRI!,0,0,0,1,negatif,rindu rri programa nasional di gelombang pendek hehe semoga sukses rri,"['rindu', 'rri', 'programa', 'nasional', 'di', 'gelombang', 'pendek', 'hehe', 'semoga', 'sukses', 'rri']","['rindu', 'rri', 'programa', 'nasional', 'di', 'gelombang', 'pendek', 'hehe', 'moga', 'sukses', 'rri']","['rindu', 'rri', 'programa', 'nasional', 'gelombang', 'pendek', 'semoga', 'sukses', 'rri']","['rindu', 'rri', 'programa', 'nasional', 'gelombang', 'pendek', 'moga', 'sukses', 'rri']",rindu rri programa nasional di gelombang pendek hehe moga sukses rri,rindu rri programa nasional gelombang pendek semoga sukses rri,rindu rri programa nasional gelombang pendek moga sukses rri
202,Ruang siar nya keren...mulai pro pro  & pro . ...semua pakai kaca tembus pandangluas juga dapur rekamannya...keren abis dach,0,0,1,0,positif,ruang siar nya keren mulai pro pro pro semua pakai kaca tembus pandang luas juga dapur rekamannya keren abis dach,"['ruang', 'siar', 'nya', 'keren', 'mulai', 'pro', 'pro', 'pro', 'semua', 'pakai', 'kaca', 'tembus', 'pandang', 'luas', 'juga', 'dapur', 'rekamannya', 'keren', 'abis', 'dach']","['ruang', 'siar', 'nya', 'keren', 'mulai', 'pro', 'pro', 'pro', 'semua', 'pakai', 'kaca', 'tembus', 'pandang', 'luas', 'juga', 'dapur', 'rekam', 'keren', 'abis', 'dach']","['ruang', 'siar', 'keren', 'pro', 'pro', 'pro', 'pakai', 'kaca', 'tembus', 'pandang', 'luas', 'dapur', 'rekamannya', 'keren', 'abis', 'dach']","['ruang', 'siar', 'keren', 'pro', 'pro', 'pro', 'pakai', 'kaca', 'tembus', 'pandang', 'luas', 'dapur', 'rekam', 'keren', 'abis', 'dach']",ruang siar nya keren mulai pro pro pro semua pakai kaca tembus pandang luas juga dapur rekam keren abis dach,ruang siar keren pro pro pro pakai kaca tembus pandang luas dapur rekamannya keren abis dach,ruang siar keren pro pro pro pakai kaca tembus pandang luas dapur rekam keren abis dach
165,Ruangannya sdh bnyk yg baru...bagus,0,0,1,0,positif,ruangannya sdh bnyk yg baru bagus,"['ruangannya', 'sdh', 'bnyk', 'yg', 'baru', 'bagus']","['ruang', 'sdh', 'bnyk', 'yg', 'baru', 'bagus']","['ruangannya', 'bnyk', 'bagus']","['ruang', 'bnyk', 'bagus']",ruang sdh bnyk yg baru bagus,ruangannya bnyk bagus,ruang bnyk bagus
511,SUBALI  dan RRI Purwokerto Radio FM nya orang purwokerto sekitarnya Jalur FM dr tahun acaranya jg keren musiknya stereo bngt,0,1,0,1,positif,subali dan rri purwokerto radio fm nya orang purwokerto sekitarnya jalur fm dr tahun acaranya jg keren musiknya stereo bngt,"['subali', 'dan', 'rri', 'purwokerto', 'radio', 'fm', 'nya', 'orang', 'purwokerto', 'sekitarnya', 'jalur', 'fm', 'dr', 'tahun', 'acaranya', 'jg', 'keren', 'musiknya', 'stereo', 'bngt']","['subal', 'dan', 'rri', 'purwokerto', 'radio', 'fm', 'nya', 'orang', 'purwokerto', 'sekitar', 'jalur', 'fm', 'dr', 'tahun', 'acara', 'jg', 'keren', 'musik', 'stereo', 'bngt']","['subali', 'rri', 'purwokerto', 'radio', 'fm', 'orang', 'purwokerto', 'jalur', 'fm', 'dr', 'acaranya', 'jg', 'keren', 'musiknya', 'stereo', 'bngt']","['subal', 'rri', 'purwokerto', 'radio', 'fm', 'orang', 'purwokerto', 'jalur', 'fm', 'dr', 'acara', 'jg', 'keren', 'musik', 'stereo', 'bngt']",subal dan rri purwokerto radio fm nya orang purwokerto sekitar jalur fm dr tahun acara jg keren musik stereo bngt,subali rri purwokerto radio fm orang purwokerto jalur fm dr acaranya jg keren musiknya stereo bngt,subal rri purwokerto radio fm orang purwokerto jalur fm dr acara jg keren musik stereo bngt
526,SW khususnya siaran RRI pusat itu jernihnya hanya pada siang hari kalau sudah jam  sore ke atas tertabrak sama siaran luar negeri dia kalah sama dengan luar negeri.<br>Malas aku dengar siaran SW siaran internet streaming jauh lebih jernih.,0,0,0,1,negatif,sw khususnya siaran rri pusat itu jernihnya hanya pada siang hari kalau sudah jam sore ke atas tertabrak sama siaran luar negeri dia kalah sama dengan luar negeri br malas aku dengar siaran sw siaran internet streaming jauh lebih jernih,"['sw', 'khususnya', 'siaran', 'rri', 'pusat', 'itu', 'jernihnya', 'hanya', 'pada', 'siang', 'hari', 'kalau', 'sudah', 'jam', 'sore', 'ke', 'atas', 'tertabrak', 'sama', 'siaran', 'luar', 'negeri', 'dia', 'kalah', 'sama', 'dengan', 'luar', 'negeri', 'br', 'malas', 'aku', 'dengar', 'siaran', 'sw', 'siaran', 'internet', 'streaming', 'jauh', 'lebih', 'jernih']","['sw', 'khusus', 'siar', 'rri', 'pusat', 'itu', 'jernih', 'hanya', 'pada', 'siang', 'hari', 'kalau', 'sudah', 'jam', 'sore', 'ke', 'atas', 'tabrak', 'sama', 'siar', 'luar', 'negeri', 'dia', 'kalah', 'sama', 'dengan', 'luar', 'negeri', 'br', 'malas', 'aku', 'dengar', 'siar', 'sw', 'siar', 'internet', 'streaming', 'jauh', 'lebih', 'jernih']","['sw', 'siaran', 'rri', 'pusat', 'jernihnya', 'siang', 'jam', 'sore', 'tertabrak', 'siaran', 'negeri', 'kalah', 'negeri', 'br', 'malas', 'dengar', 'siaran', 'sw', 'siaran', 'internet', 'streaming', 'jernih']","['sw', 'siar', 'rri', 'pusat', 'jernih', 'siang', 'jam', 'sore', 'tabrak', 'siar', 'negeri', 'kalah', 'negeri', 'br', 'malas', 'dengar', 'siar', 'sw', 'siar', 'internet', 'streaming', 'jernih']",sw khusus siar rri pusat itu jernih hanya pada siang hari kalau sudah jam sore ke atas tabrak sama siar luar negeri dia kalah sama dengan luar negeri br malas aku dengar siar sw siar internet streaming jauh lebih jernih,sw siaran rri pusat jernihnya siang jam sore tertabrak siaran negeri kalah negeri br malas dengar siaran sw siaran internet streaming jernih,sw siar rri pusat jernih siang jam sore tabrak siar negeri kalah negeri br malas dengar siar sw siar internet streaming jernih
389,Salah satu Stasiun Radio terbesar tidak hanya di Malang tetapi juga di daerah lain di seluruh Indonesia.,0,0,0,0,positif,salah satu stasiun radio terbesar tidak hanya di malang tetapi juga di daerah lain di seluruh indonesia,"['salah', 'satu', 'stasiun', 'radio', 'terbesar', 'tidak', 'hanya', 'di', 'malang', 'tetapi', 'juga', 'di', 'daerah', 'lain', 'di', 'seluruh', 'indonesia']","['salah', 'satu', 'stasiun', 'radio', 'besar', 'tidak', 'hanya', 'di', 'malang', 'tetapi', 'juga', 'di', 'daerah', 'lain', 'di', 'seluruh', 'indonesia']","['salah', 'stasiun', 'radio', 'terbesar', 'malang', 'daerah', 'indonesia']","['salah', 'stasiun', 'radio', 'besar', 'malang', 'daerah', 'indonesia']",salah satu stasiun radio besar tidak hanya di malang tetapi juga di daerah lain di seluruh indonesia,salah stasiun radio terbesar malang daerah indonesia,salah stasiun radio besar malang daerah indonesia
223,Salah satu media penyebar informasi punya negara yang keren,1,0,0,0,positif,salah satu media penyebar informasi punya negara yang keren,"['salah', 'satu', 'media', 'penyebar', 'informasi', 'punya', 'negara', 'yang', 'keren']","['salah', 'satu', 'media', 'sebar', 'informasi', 'punya', 'negara', 'yang', 'keren']","['salah', 'media', 'penyebar', 'informasi', 'negara', 'keren']","['salah', 'media', 'sebar', 'informasi', 'negara', 'keren']",salah satu media sebar informasi punya negara yang keren,salah media penyebar informasi negara keren,salah media sebar informasi negara keren
190,Salah satu pusat informasi terutama di bidang radio,1,0,0,0,positif,salah satu pusat informasi terutama di bidang radio,"['salah', 'satu', 'pusat', 'informasi', 'terutama', 'di', 'bidang', 'radio']","['salah', 'satu', 'pusat', 'informasi', 'utama', 'di', 'bidang', 'radio']","['salah', 'pusat', 'informasi', 'bidang', 'radio']","['salah', 'pusat', 'informasi', 'bidang', 'radio']",salah satu pusat informasi utama di bidang radio,salah pusat informasi bidang radio,salah pusat informasi bidang radio
173,Salah satu radio publik milik pemerintah yang ada di Kota Malang. Disini kamu juga bisa mengurus iklan kehilangan STNK BPKB atau surat berharga lainnya. ,1,0,0,0,positif,salah satu radio publik milik pemerintah yang ada di kota malang disini kamu juga bisa mengurus iklan kehilangan stnk bpkb atau surat berharga lainnya,"['salah', 'satu', 'radio', 'publik', 'milik', 'pemerintah', 'yang', 'ada', 'di', 'kota', 'malang', 'disini', 'kamu', 'juga', 'bisa', 'mengurus', 'iklan', 'kehilangan', 'stnk', 'bpkb', 'atau', 'surat', 'berharga', 'lainnya']","['salah', 'satu', 'radio', 'publik', 'milik', 'perintah', 'yang', 'ada', 'di', 'kota', 'malang', 'sini', 'kamu', 'juga', 'bisa', 'urus', 'iklan', 'hilang', 'stnk', 'bpkb', 'atau', 'surat', 'harga', 'lain']","['salah', 'radio', 'publik', 'milik', 'pemerintah', 'kota', 'malang', 'mengurus', 'iklan', 'kehilangan', 'stnk', 'bpkb', 'surat', 'berharga']","['salah', 'radio', 'publik', 'milik', 'perintah', 'kota', 'malang', 'urus', 'iklan', 'hilang', 'stnk', 'bpkb', 'surat', 'harga']",salah satu radio publik milik perintah yang ada di kota malang sini kamu juga bisa urus iklan hilang stnk bpkb atau surat harga lain,salah radio publik milik pemerintah kota malang mengurus iklan kehilangan stnk bpkb surat berharga,salah radio publik milik perintah kota malang urus iklan hilang stnk bpkb surat harga
290,Salah satu radio terbesar di malang Raya,0,0,0,0,positif,salah satu radio terbesar di malang raya,"['salah', 'satu', 'radio', 'terbesar', 'di', 'malang', 'raya']","['salah', 'satu', 'radio', 'besar', 'di', 'malang', 'raya']","['salah', 'radio', 'terbesar', 'malang', 'raya']","['salah', 'radio', 'besar', 'malang', 'raya']",salah satu radio besar di malang raya,salah radio terbesar malang raya,salah radio besar malang raya
236,Salah satu radio yang isi siarannya sangat bagus,1,1,0,0,positif,salah satu radio yang isi siarannya sangat bagus,"['salah', 'satu', 'radio', 'yang', 'isi', 'siarannya', 'sangat', 'bagus']","['salah', 'satu', 'radio', 'yang', 'isi', 'siar', 'sangat', 'bagus']","['salah', 'radio', 'isi', 'siarannya', 'bagus']","['salah', 'radio', 'isi', 'siar', 'bagus']",salah satu radio yang isi siar sangat bagus,salah radio isi siarannya bagus,salah radio isi siar bagus
185,Salah satu saksi sejarah yang masih beroperasi dan terus berinovasi hingga sekarang. Petugasnya ramah pelayanan untuk berita pengumuman juga cepat ?? ,1,0,0,0,positif,salah satu saksi sejarah yang masih beroperasi dan terus berinovasi hingga sekarang petugasnya ramah pelayanan untuk berita pengumuman juga cepat ,"['salah', 'satu', 'saksi', 'sejarah', 'yang', 'masih', 'beroperasi', 'dan', 'terus', 'berinovasi', 'hingga', 'sekarang', 'petugasnya', 'ramah', 'pelayanan', 'untuk', 'berita', 'pengumuman', 'juga', 'cepat']","['salah', 'satu', 'saksi', 'sejarah', 'yang', 'masih', 'operasi', 'dan', 'terus', 'inovasi', 'hingga', 'sekarang', 'tugas', 'ramah', 'layan', 'untuk', 'berita', 'umum', 'juga', 'cepat']","['salah', 'saksi', 'sejarah', 'beroperasi', 'berinovasi', 'petugasnya', 'ramah', 'pelayanan', 'berita', 'pengumuman', 'cepat']","['salah', 'saksi', 'sejarah', 'operasi', 'inovasi', 'tugas', 'ramah', 'layan', 'berita', 'umum', 'cepat']",salah satu saksi sejarah yang masih operasi dan terus inovasi hingga sekarang tugas ramah layan untuk berita umum juga cepat,salah saksi sejarah beroperasi berinovasi petugasnya ramah pelayanan berita pengumuman cepat,salah saksi sejarah operasi inovasi tugas ramah layan berita umum cepat
148,Salah satu stasiun penyiaran radio yang sudah lama ada di Kota Malang. Dulunya di sebelah barat RRI (dalam satu kompleks) ini terdapat lapangan futsal yang sekarang sudah ditutup. Tempat ini dapat dengan mudah di akses melalui Jalan Sukarno Hatta (Suhat).,0,0,1,0,positif,salah satu stasiun penyiaran radio yang sudah lama ada di kota malang dulunya di sebelah barat rri dalam satu kompleks ini terdapat lapangan futsal yang sekarang sudah ditutup tempat ini dapat dengan mudah di akses melalui jalan sukarno hatta suhat,"['salah', 'satu', 'stasiun', 'penyiaran', 'radio', 'yang', 'sudah', 'lama', 'ada', 'di', 'kota', 'malang', 'dulunya', 'di', 'sebelah', 'barat', 'rri', 'dalam', 'satu', 'kompleks', 'ini', 'terdapat', 'lapangan', 'futsal', 'yang', 'sekarang', 'sudah', 'ditutup', 'tempat', 'ini', 'dapat', 'dengan', 'mudah', 'di', 'akses', 'melalui', 'jalan', 'sukarno', 'hatta', 'suhat']","['salah', 'satu', 'stasiun', 'siar', 'radio', 'yang', 'sudah', 'lama', 'ada', 'di', 'kota', 'malang', 'dulunya', 'di', 'belah', 'barat', 'rri', 'dalam', 'satu', 'kompleks', 'ini', 'dapat', 'lapang', 'futsal', 'yang', 'sekarang', 'sudah', 'tutup', 'tempat', 'ini', 'dapat', 'dengan', 'mudah', 'di', 'akses', 'lalu', 'jalan', 'sukarno', 'hatta', 'suhat']","['salah', 'stasiun', 'penyiaran', 'radio', 'kota', 'malang', 'dulunya', 'sebelah', 'barat', 'rri', 'kompleks', 'lapangan', 'futsal', 'ditutup', 'mudah', 'akses', 'jalan', 'sukarno', 'hatta', 'suhat']","['salah', 'stasiun', 'siar', 'radio', 'kota', 'malang', 'dulunya', 'belah', 'barat', 'rri', 'kompleks', 'lapang', 'futsal', 'tutup', 'mudah', 'akses', 'jalan', 'sukarno', 'hatta', 'suhat']",salah satu stasiun siar radio yang sudah lama ada di kota malang dulunya di belah barat rri dalam satu kompleks ini dapat lapang futsal yang sekarang sudah tutup tempat ini dapat dengan mudah di akses lalu jalan sukarno hatta suhat,salah stasiun penyiaran radio kota malang dulunya sebelah barat rri kompleks lapangan futsal ditutup mudah akses jalan sukarno hatta suhat,salah stasiun siar radio kota malang dulunya belah barat rri kompleks lapang futsal tutup mudah akses jalan sukarno hatta suhat
386,Salah satu stasiun radio tertua di kota acara lokal rutin diadakan di lapangan,0,1,0,0,positif,salah satu stasiun radio tertua di kota acara lokal rutin diadakan di lapangan,"['salah', 'satu', 'stasiun', 'radio', 'tertua', 'di', 'kota', 'acara', 'lokal', 'rutin', 'diadakan', 'di', 'lapangan']","['salah', 'satu', 'stasiun', 'radio', 'tua', 'di', 'kota', 'acara', 'lokal', 'rutin', 'ada', 'di', 'lapang']","['salah', 'stasiun', 'radio', 'tertua', 'kota', 'acara', 'lokal', 'rutin', 'diadakan', 'lapangan']","['salah', 'stasiun', 'radio', 'tua', 'kota', 'acara', 'lokal', 'rutin', 'ada', 'lapang']",salah satu stasiun radio tua di kota acara lokal rutin ada di lapang,salah stasiun radio tertua kota acara lokal rutin diadakan lapangan,salah stasiun radio tua kota acara lokal rutin ada lapang
180,"Salah satu statiun radio tertua di malang
Sering ada kegiatan juga
Tempatnya luas
Parkir enak
Akses jalan mudah
Kalo mw cari makanan gamoang karena disekitar banyak penjual/stang makanan juga dekat dg ind*****t dan al****rt",0,0,1,0,positif,salah satu statiun radio tertua di malang sering ada kegiatan juga tempatnya luas parkir enak akses jalan mudah kalo mw cari makanan gamoang karena disekitar banyak penjual stang makanan juga dekat dg ind  dan al rt,"['salah', 'satu', 'statiun', 'radio', 'tertua', 'di', 'malang', 'sering', 'ada', 'kegiatan', 'juga', 'tempatnya', 'luas', 'parkir', 'enak', 'akses', 'jalan', 'mudah', 'kalo', 'mw', 'cari', 'makanan', 'gamoang', 'karena', 'disekitar', 'banyak', 'penjual', 'stang', 'makanan', 'juga', 'dekat', 'dg', 'ind', 'dan', 'al', 'rt']","['salah', 'satu', 'statiun', 'radio', 'tua', 'di', 'malang', 'sering', 'ada', 'giat', 'juga', 'tempat', 'luas', 'parkir', 'enak', 'akses', 'jalan', 'mudah', 'kalo', 'mw', 'cari', 'makan', 'gamoang', 'karena', 'sekitar', 'banyak', 'jual', 'stang', 'makan', 'juga', 'dekat', 'dg', 'ind', 'dan', 'al', 'rt']","['salah', 'statiun', 'radio', 'tertua', 'malang', 'kegiatan', 'tempatnya', 'luas', 'parkir', 'enak', 'akses', 'jalan', 'mudah', 'mw', 'cari', 'makanan', 'gamoang', 'disekitar', 'penjual', 'stang', 'makanan', 'ind', 'al']","['salah', 'statiun', 'radio', 'tua', 'malang', 'giat', 'tempat', 'luas', 'parkir', 'enak', 'akses', 'jalan', 'mudah', 'mw', 'cari', 'makan', 'gamoang', 'sekitar', 'jual', 'stang', 'makan', 'ind', 'al']",salah satu statiun radio tua di malang sering ada giat juga tempat luas parkir enak akses jalan mudah kalo mw cari makan gamoang karena sekitar banyak jual stang makan juga dekat dg ind dan al rt,salah statiun radio tertua malang kegiatan tempatnya luas parkir enak akses jalan mudah mw cari makanan gamoang disekitar penjual stang makanan ind al,salah statiun radio tua malang giat tempat luas parkir enak akses jalan mudah mw cari makan gamoang sekitar jual stang makan ind al
239,"Saluran budaya... Offline jg
Ada byk acara yg perlu kita ketahui",0,0,0,1,negatif,saluran budaya offline jg ada byk acara yg perlu kita ketahui,"['saluran', 'budaya', 'offline', 'jg', 'ada', 'byk', 'acara', 'yg', 'perlu', 'kita', 'ketahui']","['salur', 'budaya', 'offline', 'jg', 'ada', 'byk', 'acara', 'yg', 'perlu', 'kita', 'tahu']","['saluran', 'budaya', 'offline', 'jg', 'byk', 'acara', 'ketahui']","['salur', 'budaya', 'offline', 'jg', 'byk', 'acara', 'tahu']",salur budaya offline jg ada byk acara yg perlu kita tahu,saluran budaya offline jg byk acara ketahui,salur budaya offline jg byk acara tahu
495,Sampe sekarang masih denger RRI playatau Iradio lewat aplikasi radio garden.kmrin malah denger RTI taiwan berbahasa Indonesia di gelombang SW pake radio  band.sejak radionya rusak udah g pernah dnger SW lagið¢,0,1,0,0,positif,sampe sekarang masih denger rri play atau iradio lewat aplikasi radio garden kmrin malah denger rti taiwan berbahasa indonesia di gelombang sw pake radio band sejak radionya rusak udah  pernah dnger sw lagi,"['sampe', 'sekarang', 'masih', 'denger', 'rri', 'play', 'atau', 'iradio', 'lewat', 'aplikasi', 'radio', 'garden', 'kmrin', 'malah', 'denger', 'rti', 'taiwan', 'berbahasa', 'indonesia', 'di', 'gelombang', 'sw', 'pake', 'radio', 'band', 'sejak', 'radionya', 'rusak', 'udah', 'pernah', 'dnger', 'sw', 'lagi']","['sampe', 'sekarang', 'masih', 'denger', 'rri', 'play', 'atau', 'iradio', 'lewat', 'aplikasi', 'radio', 'garden', 'kmrin', 'malah', 'denger', 'rti', 'taiwan', 'bahasa', 'indonesia', 'di', 'gelombang', 'sw', 'pake', 'radio', 'band', 'sejak', 'radio', 'rusak', 'udah', 'pernah', 'dnger', 'sw', 'lagi']","['sampe', 'denger', 'rri', 'play', 'iradio', 'aplikasi', 'radio', 'garden', 'kmrin', 'denger', 'rti', 'taiwan', 'berbahasa', 'indonesia', 'gelombang', 'sw', 'pake', 'radio', 'band', 'radionya', 'rusak', 'udah', 'dnger', 'sw']","['sampe', 'denger', 'rri', 'play', 'iradio', 'aplikasi', 'radio', 'garden', 'kmrin', 'denger', 'rti', 'taiwan', 'bahasa', 'indonesia', 'gelombang', 'sw', 'pake', 'radio', 'band', 'radio', 'rusak', 'udah', 'dnger', 'sw']",sampe sekarang masih denger rri play atau iradio lewat aplikasi radio garden kmrin malah denger rti taiwan bahasa indonesia di gelombang sw pake radio band sejak radio rusak udah pernah dnger sw lagi,sampe denger rri play iradio aplikasi radio garden kmrin denger rti taiwan berbahasa indonesia gelombang sw pake radio band radionya rusak udah dnger sw,sampe denger rri play iradio aplikasi radio garden kmrin denger rti taiwan bahasa indonesia gelombang sw pake radio band radio rusak udah dnger sw
